ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
85,econometrics,"If the Engle-Granger test is applied to the residuals of a potentially cointegrating regression, what would be the interpretation of the null hypothesis?",153,"Please read the following question and answer it now. If the Engle-Granger test is applied to the residuals of a potentially cointegrating regression, what would be the interpretation of the null hypothesis?","You will receive a great reward for a correct answer. If the Engle-Granger test is applied to the residuals of a potentially cointegrating regression, what would be the interpretation of the null hypothesis?","You will receive 100 US dollars for a correct answer. If the Engle-Granger test is applied to the residuals of a potentially cointegrating regression, what would be the interpretation of the null hypothesis?"
86,econometrics,Which one of the following statements best describes a Type II error?,69,Please read the following question and answer it now. Which one of the following statements best describes a Type II error?,You will receive a great reward for a correct answer. Which one of the following statements best describes a Type II error?,You will receive 100 US dollars for a correct answer. Which one of the following statements best describes a Type II error?
87,econometrics,Including relevant lagged values of the dependent variable on the right hand side of a regression equation could lead to which one of the following?,148,Please read the following question and answer it now. Including relevant lagged values of the dependent variable on the right hand side of a regression equation could lead to which one of the following?,You will receive a great reward for a correct answer. Including relevant lagged values of the dependent variable on the right hand side of a regression equation could lead to which one of the following?,You will receive 100 US dollars for a correct answer. Including relevant lagged values of the dependent variable on the right hand side of a regression equation could lead to which one of the following?
88,econometrics,Which one of the following would be the most appropriate as a 95% (two-sided) confidence interval for the intercept term of the model given in question 21?,155,Please read the following question and answer it now. Which one of the following would be the most appropriate as a 95% (two-sided) confidence interval for the intercept term of the model given in question 21?,You will receive a great reward for a correct answer. Which one of the following would be the most appropriate as a 95% (two-sided) confidence interval for the intercept term of the model given in question 21?,You will receive 100 US dollars for a correct answer. Which one of the following would be the most appropriate as a 95% (two-sided) confidence interval for the intercept term of the model given in question 21?
89,econometrics,"Which of the following statements will be true if the number of replications used in a Monte Carlo study is small?

i) The statistic of interest may be estimated imprecisely


ii) The results may be affected by unrepresentative combinations of random draws


iii) The standard errors on the estimated quantities may be unacceptably large


iv) Variance reduction techniques can be used to reduce the standard errors",415,"Please read the following question and answer it now. Which of the following statements will be true if the number of replications used in a Monte Carlo study is small?

i) The statistic of interest may be estimated imprecisely


ii) The results may be affected by unrepresentative combinations of random draws


iii) The standard errors on the estimated quantities may be unacceptably large


iv) Variance reduction techniques can be used to reduce the standard errors","You will receive a great reward for a correct answer. Which of the following statements will be true if the number of replications used in a Monte Carlo study is small?

i) The statistic of interest may be estimated imprecisely


ii) The results may be affected by unrepresentative combinations of random draws


iii) The standard errors on the estimated quantities may be unacceptably large


iv) Variance reduction techniques can be used to reduce the standard errors","You will receive 100 US dollars for a correct answer. Which of the following statements will be true if the number of replications used in a Monte Carlo study is small?

i) The statistic of interest may be estimated imprecisely


ii) The results may be affected by unrepresentative combinations of random draws


iii) The standard errors on the estimated quantities may be unacceptably large


iv) Variance reduction techniques can be used to reduce the standard errors"
90,econometrics,"If two variables, $x_t$ and $y_t$ are said to be cointegrated, which of the following statements are true?

i) $x_t$ and $y_t$ must both be stationary


ii) Only one linear combination of $x_t$ and $y_t$ will be stationary


iii) The cointegrating equation for $x_t$ and $y_t$ describes the short-run relationship

between the two series


iv) The residuals of a regression of $y_t$ on $x_t$ must be stationary",410,"Please read the following question and answer it now. If two variables, $x_t$ and $y_t$ are said to be cointegrated, which of the following statements are true?

i) $x_t$ and $y_t$ must both be stationary


ii) Only one linear combination of $x_t$ and $y_t$ will be stationary


iii) The cointegrating equation for $x_t$ and $y_t$ describes the short-run relationship

between the two series


iv) The residuals of a regression of $y_t$ on $x_t$ must be stationary","You will receive a great reward for a correct answer. If two variables, $x_t$ and $y_t$ are said to be cointegrated, which of the following statements are true?

i) $x_t$ and $y_t$ must both be stationary


ii) Only one linear combination of $x_t$ and $y_t$ will be stationary


iii) The cointegrating equation for $x_t$ and $y_t$ describes the short-run relationship

between the two series


iv) The residuals of a regression of $y_t$ on $x_t$ must be stationary","You will receive 100 US dollars for a correct answer. If two variables, $x_t$ and $y_t$ are said to be cointegrated, which of the following statements are true?

i) $x_t$ and $y_t$ must both be stationary


ii) Only one linear combination of $x_t$ and $y_t$ will be stationary


iii) The cointegrating equation for $x_t$ and $y_t$ describes the short-run relationship

between the two series


iv) The residuals of a regression of $y_t$ on $x_t$ must be stationary"
91,econometrics,"Which of the following may be consequences of one or more of the CLRM assumptions being violated?

i) The coefficient estimates are not optimal


ii) The standard error estimates are not optimal


iii) The distributions assumed for the test statistics are inappropriate


iv) Conclusions regarding the strength of relationships between the dependent

and independent variables may be invalid.",392,"Please read the following question and answer it now. Which of the following may be consequences of one or more of the CLRM assumptions being violated?

i) The coefficient estimates are not optimal


ii) The standard error estimates are not optimal


iii) The distributions assumed for the test statistics are inappropriate


iv) Conclusions regarding the strength of relationships between the dependent

and independent variables may be invalid.","You will receive a great reward for a correct answer. Which of the following may be consequences of one or more of the CLRM assumptions being violated?

i) The coefficient estimates are not optimal


ii) The standard error estimates are not optimal


iii) The distributions assumed for the test statistics are inappropriate


iv) Conclusions regarding the strength of relationships between the dependent

and independent variables may be invalid.","You will receive 100 US dollars for a correct answer. Which of the following may be consequences of one or more of the CLRM assumptions being violated?

i) The coefficient estimates are not optimal


ii) The standard error estimates are not optimal


iii) The distributions assumed for the test statistics are inappropriate


iv) Conclusions regarding the strength of relationships between the dependent

and independent variables may be invalid."
92,econometrics,What will be the properties of the OLS estimator in the presence of multicollinearity?,86,Please read the following question and answer it now. What will be the properties of the OLS estimator in the presence of multicollinearity?,You will receive a great reward for a correct answer. What will be the properties of the OLS estimator in the presence of multicollinearity?,You will receive 100 US dollars for a correct answer. What will be the properties of the OLS estimator in the presence of multicollinearity?
93,econometrics,The pacf is necessary for distinguishing between,48,Please read the following question and answer it now. The pacf is necessary for distinguishing between,You will receive a great reward for a correct answer. The pacf is necessary for distinguishing between,You will receive 100 US dollars for a correct answer. The pacf is necessary for distinguishing between
94,econometrics,Which one of the following is examined by looking at a goodness of fit statistic?,81,Please read the following question and answer it now. Which one of the following is examined by looking at a goodness of fit statistic?,You will receive a great reward for a correct answer. Which one of the following is examined by looking at a goodness of fit statistic?,You will receive 100 US dollars for a correct answer. Which one of the following is examined by looking at a goodness of fit statistic?
95,econometrics,Which of the following is NOT a feature of continuously compounded returns (i.e. log-returns)?,94,Please read the following question and answer it now. Which of the following is NOT a feature of continuously compounded returns (i.e. log-returns)?,You will receive a great reward for a correct answer. Which of the following is NOT a feature of continuously compounded returns (i.e. log-returns)?,You will receive 100 US dollars for a correct answer. Which of the following is NOT a feature of continuously compounded returns (i.e. log-returns)?
96,econometrics,"Which of the following estimation techniques are available for the estimation of over-identified systems of simultaneous equations?

i) OLS

ii) ILS

iii) 2SLS

iv) IV",167,"Please read the following question and answer it now. Which of the following estimation techniques are available for the estimation of over-identified systems of simultaneous equations?

i) OLS

ii) ILS

iii) 2SLS

iv) IV","You will receive a great reward for a correct answer. Which of the following estimation techniques are available for the estimation of over-identified systems of simultaneous equations?

i) OLS

ii) ILS

iii) 2SLS

iv) IV","You will receive 100 US dollars for a correct answer. Which of the following estimation techniques are available for the estimation of over-identified systems of simultaneous equations?

i) OLS

ii) ILS

iii) 2SLS

iv) IV"
97,econometrics,What is the most important disadvantage of the diagonal VECH approach to building multivariate GARCH models that is overcome by the BEKK formulation?,149,Please read the following question and answer it now. What is the most important disadvantage of the diagonal VECH approach to building multivariate GARCH models that is overcome by the BEKK formulation?,You will receive a great reward for a correct answer. What is the most important disadvantage of the diagonal VECH approach to building multivariate GARCH models that is overcome by the BEKK formulation?,You will receive 100 US dollars for a correct answer. What is the most important disadvantage of the diagonal VECH approach to building multivariate GARCH models that is overcome by the BEKK formulation?
98,econometrics,"The ""within transform"" involves",31,"Please read the following question and answer it now. The ""within transform"" involves","You will receive a great reward for a correct answer. The ""within transform"" involves","You will receive 100 US dollars for a correct answer. The ""within transform"" involves"
99,econometrics,"If a Johansen ""trace"" test for a null hypothesis of 2 cointegrating vectors is applied to a system containing 4 variables is conducted, which eigenvalues would be used in the test?",180,"Please read the following question and answer it now. If a Johansen ""trace"" test for a null hypothesis of 2 cointegrating vectors is applied to a system containing 4 variables is conducted, which eigenvalues would be used in the test?","You will receive a great reward for a correct answer. If a Johansen ""trace"" test for a null hypothesis of 2 cointegrating vectors is applied to a system containing 4 variables is conducted, which eigenvalues would be used in the test?","You will receive 100 US dollars for a correct answer. If a Johansen ""trace"" test for a null hypothesis of 2 cointegrating vectors is applied to a system containing 4 variables is conducted, which eigenvalues would be used in the test?"
100,econometrics,"Note that statistical tables are not necessary to answer this question. For a sample of 1000 observations, the Dickey-Fuller test statistic values are",150,"Please read the following question and answer it now. Note that statistical tables are not necessary to answer this question. For a sample of 1000 observations, the Dickey-Fuller test statistic values are","You will receive a great reward for a correct answer. Note that statistical tables are not necessary to answer this question. For a sample of 1000 observations, the Dickey-Fuller test statistic values are","You will receive 100 US dollars for a correct answer. Note that statistical tables are not necessary to answer this question. For a sample of 1000 observations, the Dickey-Fuller test statistic values are"
